customer_id,customer_name,region,product_category,order_amount_pkr,quantity,order_date_range,order_amount_pkr_normalized,quantity_normalized,start_date,end_date,duration_days
1185,Customer_184,North,Electronics,7004.88,4.0,2023-09-03 - 2023-09-20,0.1292590228894202,0.15789473684210525,2023-09-03,2023-09-20,17
1186,Customer_185,East,Electronics,16672.6,13.0,2023-07-30 - 2023-08-24,0.3251918598370841,0.631578947368421,2023-07-30,2023-08-24,25
1187,Customer_186,South,Grocery,10439.34,20.0,2023-07-29 - 2023-08-25,0.19886421327384113,1.0,2023-07-29,2023-08-25,27
1188,Customer_187,Unknown,Furniture,43884.8,11.0,2023-10-22 - 2023-10-25,0.8766935112696058,0.5263157894736842,2023-10-22,2023-10-25,3
1189,Customer_188,East,Grocery,25338.84,5.0,2023-03-06 - 2023-03-17,0.5008279962652515,0.21052631578947367,2023-03-06,2023-03-17,11
1190,Customer_189,North,Electronics,8644.95,10.0,2023-02-07 - 2023-02-22,0.16249783906249465,0.47368421052631576,2023-02-07,2023-02-22,15
1191,Customer_190,North,Grocery,47237.3,13.0,2023-08-27 - 2023-09-18,0.9446376424470752,0.631578947368421,2023-08-27,2023-09-18,22
1192,Customer_191,Unknown,Electronics,15109.5,3.0,2023-09-22 - 2023-10-04,0.2935129720090447,0.10526315789473684,2023-09-22,2023-10-04,12
1193,Customer_192,West,Furniture,40309.51,13.0,2023-03-07 - 2023-04-05,0.8042341607080863,0.631578947368421,2023-03-07,2023-04-05,29
1194,Customer_193,East,Furniture,4227.32,11.0,2023-10-10 - 2023-10-31,0.07296703154168223,0.5263157894736842,2023-10-10,2023-10-31,21
1195,Customer_194,East,Electronics,11667.93,17.0,2023-10-28 - 2023-11-03,0.22376368534642188,0.8421052631578947,2023-10-28,2023-11-03,6
1196,Customer_195,West,Furniture,33883.11,14.0,2023-03-08 - 2023-03-22,0.6739922025876125,0.6842105263157895,2023-03-08,2023-03-22,14
1197,Customer_196,Unknown,Grocery,42364.35,1.0,2023-09-15 - 2023-10-15,0.8458789984437196,0.0,2023-09-15,2023-10-15,30
1198,Customer_197,Unknown,Furniture,4969.99,6.0,2023-01-29 - 2023-02-25,0.08801850593439547,0.2631578947368421,2023-01-29,2023-02-25,27
1199,Customer_198,North,Apparel,13590.7,11.0,2023-03-05 - 2023-03-22,0.2627318992477202,0.5263157894736842,2023-03-05,2023-03-22,17
1200,Customer_199,West,Furniture,18744.99,16.0,2023-03-20 - 2023-03-30,0.36719237825941836,0.7894736842105263,2023-03-20,2023-03-30,10
